"id","infrastructure_type","infrastructure_class","status","railway_service","railway_usage","country_relation","distance_to_country_m","province_codes","province_assignment_method","source_url","decision","reason"
"osm-way-896966239","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966239","included","intersects_generalized_vietnam_boundary"
"osm-way-896966240","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966240","included","intersects_generalized_vietnam_boundary"
"osm-way-896966241","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966241","included","intersects_generalized_vietnam_boundary"
"osm-way-896966242","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966242","included","intersects_generalized_vietnam_boundary"
"osm-way-896966243","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966243","included","intersects_generalized_vietnam_boundary"
"osm-way-896966244","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/896966244","included","intersects_generalized_vietnam_boundary"
"osm-way-897167066","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"15","polygon_intersection","https://www.openstreetmap.org/way/897167066","included","intersects_generalized_vietnam_boundary"
"osm-way-897167067","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"15","polygon_intersection","https://www.openstreetmap.org/way/897167067","included","intersects_generalized_vietnam_boundary"
"osm-way-897356280","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897356280","included","intersects_generalized_vietnam_boundary"
"osm-way-897356281","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897356281","included","intersects_generalized_vietnam_boundary"
"osm-way-897359048","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/897359048","included","intersects_generalized_vietnam_boundary"
"osm-way-897359049","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/897359049","included","intersects_generalized_vietnam_boundary"
"osm-way-897408416","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897408416","included","intersects_generalized_vietnam_boundary"
"osm-way-897414696","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/897414696","included","intersects_generalized_vietnam_boundary"
"osm-way-897417792","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417792","included","intersects_generalized_vietnam_boundary"
"osm-way-897417794","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417794","included","intersects_generalized_vietnam_boundary"
"osm-way-897417795","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417795","included","intersects_generalized_vietnam_boundary"
"osm-way-897417796","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417796","included","intersects_generalized_vietnam_boundary"
"osm-way-897417797","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417797","included","intersects_generalized_vietnam_boundary"
"osm-way-897417798","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417798","included","intersects_generalized_vietnam_boundary"
"osm-way-897417799","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417799","included","intersects_generalized_vietnam_boundary"
"osm-way-897417800","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897417800","included","intersects_generalized_vietnam_boundary"
"osm-way-897419512","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/897419512","included","intersects_generalized_vietnam_boundary"
"osm-way-897444828","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897444828","included","intersects_generalized_vietnam_boundary"
"osm-way-897444829","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897444829","included","intersects_generalized_vietnam_boundary"
"osm-way-897445822","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897445822","included","intersects_generalized_vietnam_boundary"
"osm-way-897445823","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897445823","included","intersects_generalized_vietnam_boundary"
"osm-way-897464780","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"15","polygon_intersection","https://www.openstreetmap.org/way/897464780","included","intersects_generalized_vietnam_boundary"
"osm-way-897517414","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"44","polygon_intersection","https://www.openstreetmap.org/way/897517414","included","intersects_generalized_vietnam_boundary"
"osm-way-897546235","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"04","polygon_intersection","https://www.openstreetmap.org/way/897546235","included","intersects_generalized_vietnam_boundary"
"osm-way-897775989","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897775989","included","intersects_generalized_vietnam_boundary"
"osm-way-897798498","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897798498","included","intersects_generalized_vietnam_boundary"
"osm-way-897798593","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897798593","included","intersects_generalized_vietnam_boundary"
"osm-way-897798595","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897798595","included","intersects_generalized_vietnam_boundary"
"osm-way-897813117","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897813117","included","intersects_generalized_vietnam_boundary"
"osm-way-897813118","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897813118","included","intersects_generalized_vietnam_boundary"
"osm-way-897817687","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897817687","included","intersects_generalized_vietnam_boundary"
"osm-way-897817688","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897817688","included","intersects_generalized_vietnam_boundary"
"osm-way-897836246","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897836246","included","intersects_generalized_vietnam_boundary"
"osm-way-897836248","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897836248","included","intersects_generalized_vietnam_boundary"
"osm-way-897844585","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/897844585","included","intersects_generalized_vietnam_boundary"
"osm-way-897882281","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897882281","included","intersects_generalized_vietnam_boundary"
"osm-way-897882282","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897882282","included","intersects_generalized_vietnam_boundary"
"osm-way-897887948","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897887948","included","intersects_generalized_vietnam_boundary"
"osm-way-897887949","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/897887949","included","intersects_generalized_vietnam_boundary"
"osm-way-897888712","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/897888712","included","intersects_generalized_vietnam_boundary"
"osm-way-897889061","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897889061","included","intersects_generalized_vietnam_boundary"
"osm-way-897889062","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/897889062","included","intersects_generalized_vietnam_boundary"
"osm-way-897894389","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"01","polygon_intersection","https://www.openstreetmap.org/way/897894389","included","intersects_generalized_vietnam_boundary"
"osm-way-897910585","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/897910585","included","intersects_generalized_vietnam_boundary"
"osm-way-897910586","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/897910586","included","intersects_generalized_vietnam_boundary"
"osm-way-897910900","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/897910900","included","intersects_generalized_vietnam_boundary"
"osm-way-897910901","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/897910901","included","intersects_generalized_vietnam_boundary"
"osm-way-897919591","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/897919591","included","intersects_generalized_vietnam_boundary"
"osm-way-898050854","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"79","polygon_intersection","https://www.openstreetmap.org/way/898050854","included","intersects_generalized_vietnam_boundary"
"osm-way-898050855","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"79","polygon_intersection","https://www.openstreetmap.org/way/898050855","included","intersects_generalized_vietnam_boundary"
"osm-way-898201729","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898201729","included","intersects_generalized_vietnam_boundary"
"osm-way-898201730","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898201730","included","intersects_generalized_vietnam_boundary"
"osm-way-898210843","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/898210843","included","intersects_generalized_vietnam_boundary"
"osm-way-898210844","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/898210844","included","intersects_generalized_vietnam_boundary"
"osm-way-898214713","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898214713","included","intersects_generalized_vietnam_boundary"
"osm-way-898214714","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898214714","included","intersects_generalized_vietnam_boundary"
"osm-way-898239168","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898239168","included","intersects_generalized_vietnam_boundary"
"osm-way-898239169","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898239169","included","intersects_generalized_vietnam_boundary"
"osm-way-898246247","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898246247","included","intersects_generalized_vietnam_boundary"
"osm-way-898246248","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898246248","included","intersects_generalized_vietnam_boundary"
"osm-way-898255783","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898255783","included","intersects_generalized_vietnam_boundary"
"osm-way-898255785","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898255785","included","intersects_generalized_vietnam_boundary"
"osm-way-898260188","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898260188","included","intersects_generalized_vietnam_boundary"
"osm-way-898260191","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898260191","included","intersects_generalized_vietnam_boundary"
"osm-way-898260192","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898260192","included","intersects_generalized_vietnam_boundary"
"osm-way-898262391","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262391","included","intersects_generalized_vietnam_boundary"
"osm-way-898262392","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262392","included","intersects_generalized_vietnam_boundary"
"osm-way-898262393","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262393","included","intersects_generalized_vietnam_boundary"
"osm-way-898262394","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262394","included","intersects_generalized_vietnam_boundary"
"osm-way-898262395","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262395","included","intersects_generalized_vietnam_boundary"
"osm-way-898262396","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262396","included","intersects_generalized_vietnam_boundary"
"osm-way-898262397","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262397","included","intersects_generalized_vietnam_boundary"
"osm-way-898262398","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262398","included","intersects_generalized_vietnam_boundary"
"osm-way-898262399","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/898262399","included","intersects_generalized_vietnam_boundary"
"osm-way-898318524","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898318524","included","intersects_generalized_vietnam_boundary"
"osm-way-898318525","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898318525","included","intersects_generalized_vietnam_boundary"
"osm-way-898342470","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/898342470","included","intersects_generalized_vietnam_boundary"
"osm-way-898446371","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/898446371","included","intersects_generalized_vietnam_boundary"
"osm-way-898446564","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/898446564","included","intersects_generalized_vietnam_boundary"
"osm-way-89885399","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/89885399","included","intersects_generalized_vietnam_boundary"
"osm-way-89885408","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/89885408","included","intersects_generalized_vietnam_boundary"
"osm-way-89885424","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"92","polygon_intersection","https://www.openstreetmap.org/way/89885424","included","intersects_generalized_vietnam_boundary"
"osm-way-899668666","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899668666","included","intersects_generalized_vietnam_boundary"
"osm-way-899676717","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899676717","included","intersects_generalized_vietnam_boundary"
"osm-way-899676718","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899676718","included","intersects_generalized_vietnam_boundary"
"osm-way-899697373","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899697373","included","intersects_generalized_vietnam_boundary"
"osm-way-899697374","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899697374","included","intersects_generalized_vietnam_boundary"
"osm-way-899698456","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698456","included","intersects_generalized_vietnam_boundary"
"osm-way-899698457","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698457","included","intersects_generalized_vietnam_boundary"
"osm-way-899698458","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698458","included","intersects_generalized_vietnam_boundary"
"osm-way-899698459","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698459","included","intersects_generalized_vietnam_boundary"
"osm-way-899698460","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698460","included","intersects_generalized_vietnam_boundary"
"osm-way-899698710","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698710","included","intersects_generalized_vietnam_boundary"
"osm-way-899698711","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899698711","included","intersects_generalized_vietnam_boundary"
"osm-way-899702270","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899702270","included","intersects_generalized_vietnam_boundary"
"osm-way-899702271","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899702271","included","intersects_generalized_vietnam_boundary"
"osm-way-899761630","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/899761630","included","intersects_generalized_vietnam_boundary"
"osm-way-899761631","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/899761631","included","intersects_generalized_vietnam_boundary"
"osm-way-899766964","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899766964","included","intersects_generalized_vietnam_boundary"
"osm-way-899766968","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899766968","included","intersects_generalized_vietnam_boundary"
"osm-way-899770827","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899770827","included","intersects_generalized_vietnam_boundary"
"osm-way-899770828","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899770828","included","intersects_generalized_vietnam_boundary"
"osm-way-899779628","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899779628","included","intersects_generalized_vietnam_boundary"
"osm-way-899779629","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/899779629","included","intersects_generalized_vietnam_boundary"
"osm-way-900240957","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/900240957","included","intersects_generalized_vietnam_boundary"
"osm-way-900240958","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/900240958","included","intersects_generalized_vietnam_boundary"
"osm-way-900308150","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/900308150","included","intersects_generalized_vietnam_boundary"
"osm-way-900489057","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900489057","included","intersects_generalized_vietnam_boundary"
"osm-way-900489058","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900489058","included","intersects_generalized_vietnam_boundary"
"osm-way-900574072","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/900574072","included","intersects_generalized_vietnam_boundary"
"osm-way-900574073","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"82","polygon_intersection","https://www.openstreetmap.org/way/900574073","included","intersects_generalized_vietnam_boundary"
"osm-way-900575441","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900575441","included","intersects_generalized_vietnam_boundary"
"osm-way-900575442","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900575442","included","intersects_generalized_vietnam_boundary"
"osm-way-900575443","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900575443","included","intersects_generalized_vietnam_boundary"
"osm-way-900575444","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900575444","included","intersects_generalized_vietnam_boundary"
"osm-way-900575445","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900575445","included","intersects_generalized_vietnam_boundary"
"osm-way-900580977","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900580977","included","intersects_generalized_vietnam_boundary"
"osm-way-900580978","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900580978","included","intersects_generalized_vietnam_boundary"
"osm-way-900606017","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900606017","included","intersects_generalized_vietnam_boundary"
"osm-way-900606018","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900606018","included","intersects_generalized_vietnam_boundary"
"osm-way-900606019","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900606019","included","intersects_generalized_vietnam_boundary"
"osm-way-900607245","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900607245","included","intersects_generalized_vietnam_boundary"
"osm-way-900607246","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900607246","included","intersects_generalized_vietnam_boundary"
"osm-way-900620798","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/900620798","included","intersects_generalized_vietnam_boundary"
"osm-way-900620800","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/900620800","included","intersects_generalized_vietnam_boundary"
"osm-way-900629752","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900629752","included","intersects_generalized_vietnam_boundary"
"osm-way-900642155","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900642155","included","intersects_generalized_vietnam_boundary"
"osm-way-900695191","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900695191","included","intersects_generalized_vietnam_boundary"
"osm-way-900695192","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900695192","included","intersects_generalized_vietnam_boundary"
"osm-way-900701404","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900701404","included","intersects_generalized_vietnam_boundary"
"osm-way-900762261","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/900762261","included","intersects_generalized_vietnam_boundary"
"osm-way-900762262","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/900762262","included","intersects_generalized_vietnam_boundary"
"osm-way-900762263","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/900762263","included","intersects_generalized_vietnam_boundary"
"osm-way-900762264","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/900762264","included","intersects_generalized_vietnam_boundary"
"osm-way-900975918","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900975918","included","intersects_generalized_vietnam_boundary"
"osm-way-900975919","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900975919","included","intersects_generalized_vietnam_boundary"
"osm-way-900991643","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900991643","included","intersects_generalized_vietnam_boundary"
"osm-way-900991644","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/900991644","included","intersects_generalized_vietnam_boundary"
"osm-way-901013242","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013242","included","intersects_generalized_vietnam_boundary"
"osm-way-901013243","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013243","included","intersects_generalized_vietnam_boundary"
"osm-way-901013244","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013244","included","intersects_generalized_vietnam_boundary"
"osm-way-901013245","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013245","included","intersects_generalized_vietnam_boundary"
"osm-way-901013246","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013246","included","intersects_generalized_vietnam_boundary"
"osm-way-901013247","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013247","included","intersects_generalized_vietnam_boundary"
"osm-way-901013248","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/901013248","included","intersects_generalized_vietnam_boundary"
