"source_record_id","name_vi","category","province_code","source","source_url","retrieved_on","location_text","reported_longitude","reported_latitude","key","province_source_url","province_match_method","map_id","match_method","coordinate_available","legal_status","review_status","candidate_map_ids","candidate_match_method","latitude","longitude","coordinate_source_url","reported_coordinate_check"
"investvietnam-94","KCN Đông Bắc Sông Cầu 1","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dong-bac-song-cau-1.html","2026-09-10",,,,"dong bac song cau 1",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-95","KCN An Phú","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-an-phu.html","2026-09-10","Cạnh quốc lộ1A (100m)",,,"an phu",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_693435724","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-97","KCN Tâm Thắng","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tam-thang.html","2026-09-10","Xã Tâm Thắng, huyện Cư Jút, Đắk Nông",,,"tam thang",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_586350686|osm_way_182515009","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-98","KCN Tân Phú","industrial_park","68","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-tan-phu.html","2026-09-10","Cụm công nghiệp Tân Phú (Chirong) đặt tại huyện Đức Trọng tỉnh Lâm Đồng",,,"tan phu","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-tan-phu.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-99","KCN Đại Lào ","industrial_park","68","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-dai-lao.html","2026-09-10","Địa điểm: Đại Lào, thị xã Bảo Lộc, tỉnh Lâm Đồng.",,,"dai lao","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-dai-lao.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-103"," KCN Mỹ Phước 4 - Thới Hòa","industrial_park","79","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/binh-duong---kcn-my-phuoc-4---thoi-hoa.html","2026-09-10","Khu công nghiệp có vị trí giao thông rất thuận lợi, nằm ngay trên tuyến Quốc lộ 13, thuộc vùng cửa ngõ giao thương quan trọng giữa miền Đông Nam bộ và miền Trung Tây nguyên",,,"my phuoc 4 thoi hoa","https://investvietnam.gov.vn/vi/kcn.pd/binh-duong---kcn-my-phuoc-4---thoi-hoa.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-208","Khu công nghiệp Hố Nai","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-ho-nai.html","2026-09-10","Khu Công Nghiệp Hố Nai, nằm cách QL 1A, đường tránh Tp. Biên Hòa, cách trung tâm thành phố Biên Hòa khoảng 12, trung tâm thành phố Hồ Chí Minh 40 km.",,,"ho nai",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_1225327680","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-210","Chơn Thành 1","unclassified",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/chon-thanh-1.html","2026-09-10","Khu công nghiệp Chơn Thành 1 tọa lạc tại huyện Chơn Thành, tỉnh Bình Phước, ở vị trí giáp ranh tỉnh Bình Dương, cách trung tâm Tp.Hồ Chí Minh 82 km.",,,"chon thanh 1",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-211","Khu công nghiệp Minh Hưng III ","industrial_park","75","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-minh-hung-iii.html","2026-09-10","KCN Minh Hưng III tọa lạc tại xã Minh Hưng, huyện Chơn Thành, tỉnh Bình Phước. KCN kết nối với các tỉnh khác thông qua Quốc lộ 13 và Quốc lộ 14",,,"minh hung 3","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-minh-hung-iii.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-213","Khu công nghiệp Nhơn Trạch 2/Nhon Trach 2 Industrial Zone.","industrial_park","75","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-trach-2nhon-trach-2-industrial-zone.html","2026-09-10","Khu công nghiệp Nhơn Trạch II nằm ở Xã Hiệp Phước, phước Thiền và Phú Hội, huyện Nhơn Trạch, tỉnh Đồng Nai. Nằm trên đầu mối giao thông quan trọng của khu vực kinh tế trọng điểm phía Nam, Đồng Nai có nhiều điều kiện thuận lợi cả về đường bộ, đường thủy và đường hàng không.",,,"nhon trach 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-trach-2nhon-trach-2-industrial-zone.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-214","Khu công nghiệp Phúc Long","industrial_park","80","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phuc-long.html","2026-09-10","Khu công nghiệp Phúc Long nằm ngay mặt tiền Quốc lộ 1A, cách đoạn giao nhau giữa Quốc lộ 1A và đại lộ Nguyễn Văn Linh 12km về hướng Tây.",106.493598,10.631643,"phuc long","https://kcn-kkt.com/kcn/kcn-phuc-long","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"province_consistent_unverified"
"investvietnam-215","Khu công nghiệp Long Hậu - Hòa Bình","industrial_park","80","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-hau---hoa-binh.html","2026-09-10","Khu công nghiệp Long Hậu - Hòa Bình tọa lạc tại Ngã ba Bình Ảnh, Quốc lộ 1A, thuộc huyện Thủ Thừa, tỉnh Long An, cách TP.HCM 22km",106.42292,10.591897,"long hau hoa binh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-hau---hoa-binh.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"province_consistent_unverified"
"investvietnam-216","Khu Công Nghiệp Mapletree Business City @ Binh Duong/ Mapletree Business City @ Binh Duong industrial zone","industrial_park","79","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-mapletree-business-city--binh-duong-mapletree-business-city--binh-duong-industrial-zone.html","2026-09-10","Khu Công Nghiệp MBC@BD nằm trong thành phố mới Bình Dương, cách TP Hồ Chí Minh 31 km",,,"mapletree business city binh duong","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-mapletree-business-city--binh-duong-mapletree-business-city--binh-duong-industrial-zone.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-217","Khu công nghiệp Rạch Bắp","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-rach-bap.html","2026-09-10","Vị trí khu công nghiệp Rạch Bắp tọa lạc tại trung tâm thị xã Bến Cát, Bình Dương, nằm trong khu vực có nguồn nguyên vật liệu dồi dào của vùng Đông Nam bộ và chỉ cách Tp. Hồ Chí Minh, sân bay Quốc tế Tân Sơn Nhất, cảng Sài Gòn 55 km. Ngoài ra, khu công nghiệp còn nằm gần nhánh sông Sài Gòn, liên thông với các cảng sông: cảng Vinaconex - cảng Bà Lụa - cảng Sài Gòn, rất thuận tiện trong việc vận chuyển hàng hóa và giao thương.",,,"rach bap",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_1454596518","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-218","Long Khánh","unclassified",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/long-khanh.html","2026-09-10","Từ KCN Long Khánh đến Tp. Hồ Chí Minh: 55 km (khoảng 01 giờ xe ô tô) – đường cao tốc ĐƢỜNG",,,"long khanh",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-223","KHU CÔNG NGHIỆP ĐỨC HÒA III-VIỆT HÓA","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-duc-hoa-iii-viet-hoa.html","2026-09-10","KCN liền kề TP HCM, giao thông thuận lơi, cơ sở hạ tầng hoàn thiện đã thu hút nhiều nhà đầu tư lớn từ Nhật Bản, Hàn Quốc, Đài Loan",106.446477,10.906698,"duc hoa 3 viet hoa",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"unverified_not_used"
"investvietnam-225","Khu công nghiệp Việt Nam Singapore Vietnam Singapore Industrial Park","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-viet-nam-singapore-vietnam-singapore-industrial-park.html","2026-09-10","VSIP II Bình Dương nằm trong khu liên hợp Công nghiệp, Dịch vụ và Đô thị Bình Dương (4.196 héc-ta) là nơi đang quy hoạch xây dựng trung tâm thành phố mới Bình Dương trong tương lai. Đến nay, KCN VSIP II đã hoàn thành xây dựng cơ sở hạ tầng, thu hút được 129 dự án đến từ hơn 20 quốc gia và vùng lãnh thổ với tổng số vốn đầu tư trên 1,5 tỷ Đô-la Mỹ.",,,"vsip vietnam singapore",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-226","Khu công nghiệp Phan Thiết giai đoạn 2","industrial_park","68","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phan-thiet-giai-doan-2.html","2026-09-10","KCN thuộc xã Hàm Liên - huyện Hàm Thuận Bắc và xã Phong Nẫm - Tp.Phan Thiết - tỉnh Bình Thuận nằm ngay ngã tư quốc lộ 1A và quốc lộ 28, liền kề với KCN Phan Thiết GĐ1, cách TP Phan Thiết 2 km, cách TP.HCM 200 km.",,,"phan thiet giai doan 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phan-thiet-giai-doan-2.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-228","Khu Công nghiệp Việt Hương 1","industrial_park","79","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-viet-huong-1.html","2026-09-10","Khu Công nghiệp Việt Hương 1 nằm ở Km11 xã Thuận Giao, thị xã Thuận An, Tỉnh Bình Dương",,,"viet huong 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-viet-huong-1.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-229","Khu công nghiệp Châu Đức","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-chau-duc-3.html","2026-09-10","KCN Châu Đức thuộc huyện Châu Đức, tỉnh BRVT, thuận lợi kết nối với các đường giao thông chính: 13 km đến Quốc lộ 51; 6 km đến Quốc lộ 56; 40km đến đường cao tốc TP.HCM-Long Thành; 54km đến sân bay Long Thành (trong tương lai)",,,"chau duc",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-232","Khu công nghiệp Nhơn Hội (Khu A)","industrial_park","52","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-hoi-khu-a.html","2026-09-10","Khu Công Nghiệp Nhơn Hội (Khu A) nằm trong KKT Nhơn Hội, xã Nhơn Hội, TP Quy Nhơn, tỉnh Bình Định, cách trung tâm TP Quy Nhơn 6km về phía Đông.",,,"nhon hoi khu a","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-hoi-khu-a.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-233","Khu công nghiệp Việt Nam Singapore (VSIP) - VSIP BÌNH DƯƠNG","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-viet-nam-singapore-vsip---vsip-binh-duong.html","2026-09-10","VSIP II Bình Dương nằm trong khu liên hợp Công nghiệp, Dịch vụ và Đô thị Bình Dương (4.196 héc-ta) là nơi đang quy hoạch xây dựng trung tâm thành phố mới Bình Dương trong tương lai. Đến nay, KCN VSIP II đã hoàn thành xây dựng cơ sở hạ tầng, thu hút được 129 dự án đến từ hơn 20 quốc gia và vùng lãnh thổ với tổng số vốn đầu tư trên 1,5 tỷ Đô-la Mỹ.",,,"vsip vsip vsip binh duong",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-234","Khu công nghiệp Điềm Thụy A","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-diem-thuy-a.html","2026-09-10","Khu công nghiệp Điềm Thụy A nằm cách thành phố Thái Nguyên về phía Nam cách thủ đô Hà Nội về phía Bắc. Được kết nối với đường quốc lộ số 3 nhờ tỉnh lộ 261, nắm song song so với đường cao tốc Hà Nội - Thái Nguyên, cách nút giao Yên Bình: 5.5km",,,"diem thuy a",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-245","KCN Phú Bài","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-bai.html","2026-09-10","KCN Phú Bài nằm dọc theo tuyến quốc lộ 1A và đường sắt Bắc Nam; cạnh sân bay quốc tế Phú Bài; cách cảng biển Chân Mây 40km về phía Nam",,,"phu bai",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_626402291","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-246","KCN Phú Đa","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-da.html","2026-09-10","KCN Phú Đa thuộc xã Phú Đa, huyện Phú Vang; nằm cách Quốc lộ 1A khoảng 6km, cách cảng biển Thuận An khoảng 6 km, cách Sân bay quốc tế Phú Bài 8km, cách cảng Chân Mây 45km.",,,"phu da",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-247","KCN Quảng Vinh","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-quang-vinh.html","2026-09-10","KCN Quảng Vinh thuộc xã Quảng Vinh, huyện Quảng Điền; nằm cách Quốc lộ 1A khoảng 5km, cách cảng biển Thuận An khoảng 20km, cách Sân bay quốc tế Phú Bài 35km, cách cảng Chân Mây 75km.",,,"quang vinh",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-248","KCN Tứ Hạ","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tu-ha.html","2026-09-10","KCN Tứ Hạ thuộc phường Tứ Hạ, Thị xã Hương Trà; nằm cách trung tâm thành phố Huế khoảng 12km về phía Bắc, sân bay quốc tế Phú Bài 25km, cảng biển Chân Mây 60km, cảng biển Thuận An 10km",,,"tu ha",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-249","KCN Chân Mây – Lăng Cô","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-chan-may-–-lang-co.html","2026-09-10","Khu kinh tế nằm giữa hai trung kinh tế và văn hoá lớn của miền Trung là Tp. Huế và Tp. Đà Nẵng và thuộc vùng kinh tế Trọng điểm Miền Trung; cách sân bay quốc tế Phú Bài 45km, cách TP Đà Nẵng và sân bay quốc tế Đà Nẵng 35km",,,"chan may lang co",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-251","KCN La Sơn","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-la-son.html","2026-09-10","KCN La Sơn thuộc xã Lộc Sơn, huyện Phú Lộc; nằm sát tỉnh lộ 14B nối huyện Nam Đông với Quốc lộ 1A, cách Quốc lộ 1A khoảng 2km, cách ga Truồi khoảng 4km, cách sân bay Quốc tế Phú Bài 9km, cách cảng biển Chân Mây 30km, cách cảng biển Thuận An 25km.",,,"la son",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-258","KCN Kim Động","industrial_park","33","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-kim-dong.html","2026-09-10","Khu Công nghiệp Kim Động thuộc địa bàn huyện: Kim Động, tỉnh Hưng Yên, Tiếp giáp Quốc lộ 39; Cách các nút giao đường ô tô cao tốc Hà Nội- Hải Phòng khoảng 13 km.",,,"kim dong","https://investvietnam.gov.vn/vi/kcn.pd/kcn-kim-dong.html","official_location_or_url_prefix",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-260","KCN Tịnh Phong","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tinh-phong.html","2026-09-10","Khu công nghiệp Tịnh Phong nằm dọc quốc lộ 1A gần KKT Dung Quất và KCN VSIP Quảng Ngãi, cách sân bay Chu Lai khoảng hơn 25km thuận lợi trong giao thông và các dịch vụ tiện ích.",,,"tinh phong",,"unknown",,"review_name_or_province",FALSE,"not_verified","needs_identity_or_location_review","osm_way_521222160","exact_name_needs_province_or_identity_review",,,,"not_reported"
"investvietnam-261","KCN Quảng Phú","industrial_park","51","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-quang-phu.html","2026-09-10","Khu công nghiệp Quảng Phú nằm về phía Tây thành phố Quảng Ngãi, thuộc Phường Quảng Phú, gần KKT Dung Quất và KCN VSIP Quảng Ngãi, cách sân bay Chu Lai khoảng hơn 30km thuận lợi trong giao thông và các dịch vụ tiện ích.",,,"quang phu","https://kcn-kkt.com/kcn/kcn-quang-phu","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-263","KCN Hòa Khánh Mở Rộng","industrial_park","48","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/kcn-hoa-khanh-mo-rong.html","2026-09-10","KCN Hòa Khánh Mở Rộng nằm dọc Quốc lộ 1A, cách trung tâm thành phố và sân bay Quốc tế Đà Nẵng chỉ 10km, cách ga Đà Nẵng chỉ 15km và cách cảng biển Quốc tế Tiên Sa chỉ 20km. Vị trí thuận lợi Khu công nghiệp Hòa Khánh mở rộng nằm trên trục đường giao thông quan trọng, kết nối dễ dàng với thị trường trong nước (đi các tỉnh vùng Tây Nguyên , Bình Định, Nha Trang..vv..) cũng như dễ dàng tiếp cận thị trường Lào, Thái Lan, Myanmar.",108.14356,16.055428,"hoa khanh mo rong","https://kcn-kkt.com/kcn/kcn-hoa-khanh-mo-rong","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"province_consistent_unverified"
"investvietnam-264","Khu công nghiệp Long Hậu","industrial_park","80","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-hau.html","2026-09-10","Khu công nghiệp Long Hậu thuộc khu vực chiến lược ưu tiên phát triển công nghiệp tiến ra biển Đông của thành phố Hồ Chí Minh",106.705773,10.631051,"long hau","https://kcn-kkt.com/kcn/kcn-long-hau","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"province_consistent_unverified"
"investvietnam-272","Khu kinh tế Vũng Áng","unclassified",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-kinh-te-vung-ang.html","2026-09-10",,,,"khu kinh te vung ang",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"investvietnam-281","Khu công nghiệp Xẻo Rô","industrial_park","91","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-xeo-ro.html","2026-09-10","KCN cách trung tâm huyện 7 km; cách Cảng hàng không Rạch Giá 15 km và thành phố Rạch Giá 22 km; nằm trên tuyến quốc lộ 63; đường sông giáp với sông Cái Lớn. Thuận tiện cho việc vận chuyển hàng hóa bằng đường bộ và đường thủy.",105.125377,9.810993,"xeo ro","https://kcn-kkt.com/kcn/kcn-xeo-ro","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"province_consistent_unverified"
"investvietnam-282","Khu công nghiệp Tắc Cậu","industrial_park",,"Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tac-cau.html","2026-09-10","KCN cách trung tâm thành phố Rạch Giá khoảng 17 km; cách trung tâm huyện Châu Thành khoảng 5 km; cách Cảng hàng không Rạch Giá khoảng 12 km; nằm trên tuyến quốc lộ 63; đường sông giáp với sông Cái Bé. Thuận tiện cho việc vận chuyển hàng hóa bằng đường bộ và đường thủy.",105.119276,9.89362,"tac cau",,"unknown",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"unverified_not_used"
"investvietnam-283","Khu công nghiệp Kiên Lương II","industrial_park","91","Invest Vietnam","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-kien-luong-ii.html","2026-09-10","KCN cách trung tâm huyện Kiên Lương khoảng 12 km, cách Cửa khẩu quốc tế Hà Tiên khoảng 42 km, cách cảng biển Hòn Chông khoảng 6 km, cách trung tâm thành phố Rạch Giá khoảng 82 km, KCN nằm trên tuyến Tỉnh lộ 11 nối với Quốc lộ 80.",,,"kien luong 2","https://kcn-kkt.com/kcn/kcn-kien-luong-ii","unique_discovery_name_province_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
