"park_id","source_id","name_vi","source_url","longitude","latitude","coordinate_available","coordinate_source","coordinate_source_url","coordinate_match_method","coordinate_confidence","old_iso","old_province_code","old_province_name_vi","old_province_name_en","province_code","province_name_vi","province_name_en","source","source_page","retrieved_on"
"investvietnam-314","314","KCN Bắc Chu Lai","https://investvietnam.gov.vn/vi/kcn.pd/kcn-bac-chu-lai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-51","51","KCN Bắc Vinh","https://investvietnam.gov.vn/vi/kcn.pd/nghe-an---kcn-bac-vinh.html",105.6542305,18.7068075,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1183634222","unique_normalized_name_exact","high","VN-22","40","Nghệ An","Nghe An","40","Nghệ An","Nghe An","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-49","49","KCN Bỉm Sơn A","https://investvietnam.gov.vn/vi/kcn.pd/thanh-hoa---kcn-bim-son-a.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-45","45","KCN Bỉm Sơn B","https://investvietnam.gov.vn/vi/kcn.pd/thanh-hoa---kcn-bim-son-b.html",105.8653486,20.0997473,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/641548815","unique_normalized_name_exact","high","VN-21","38","Thanh Hóa","Thanh Hoa","38","Thanh Hóa","Thanh Hoa","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-33","33","KCN Bờ trái Sông Đà","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-bo-trai-song-da.html",105.3301562,20.8289409,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/628713840","unique_normalized_name_exact","high","VN-14","17","Hòa Bình","Hoa Binh","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-635","635","KCN Cầu Treo","https://investvietnam.gov.vn/vi/kcn.pd/kcn-cau-treo.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-249","249","KCN Chân Mây – Lăng Cô","https://investvietnam.gov.vn/vi/kcn.pd/kcn-chan-may-–-lang-co.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-349","349","KCN Chế biến tập trung khoáng sản Titan Sông Bình","https://investvietnam.gov.vn/vi/kcn.pd/kcn-che-bien-tap-trung-khoang-san-titan-song-binh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-12","12","KCN Cộng Hòa GĐ 2","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-cong-hoa-gd-2.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-52","52","KCN Cửa Lò","https://investvietnam.gov.vn/vi/kcn.pd/nghe-an---kcn-cua-lo.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-13","13","KCN Đại An mở rộng","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-dai-an-mo-rong.html",106.2522721,20.9268604,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1157356621","unique_normalized_name_exact","high","VN-61","30","Hải Dương","Hai Duong","31","Hải Phòng","Hai Phong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-7","7","KCN Đại Đồng - Hoàng Sơn","https://investvietnam.gov.vn/vi/kcn.pd/bac-ninh---kcn-dai-dong---hoang-son.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-84","84","KCN Đại Hiệp","https://investvietnam.gov.vn/vi/kcn.pd/quang-nam---kcn-dai-hiep.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-99","99","KCN Đại Lào","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-dai-lao.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-254","254","KCN Dệt may Phố Nối","https://investvietnam.gov.vn/vi/kcn.pd/kcn-det-may-pho-noi.html",106.0732846,20.9219671,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1308939939","unique_normalized_name_exact","high","VN-66","33","Hưng Yên","Hung Yen","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-252","252","KCN Điềm Thụy","https://investvietnam.gov.vn/vi/kcn.pd/kcn-diem-thuy.html",105.8913351,21.46543,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/595823815","unique_normalized_name_exact","high","VN-69","19","Thái Nguyên","Thai Nguyen","19","Thái Nguyên","Thai Nguyen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-83","83","KCN Điện Nam - Điện Ngọc","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dien-nam---dien-ngoc.html",108.2674156,15.9343625,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/584942874","unique_normalized_name_exact","high","VN-27","49","Quảng Nam","Quang Nam","48","Đà Nẵng","Da Nang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-46","46","KCN Đình Hương - Tây Ga","https://investvietnam.gov.vn/vi/kcn.pd/thanh-hoa---kcn-dinh-huong---tay-ga.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-24","24","KCN Đình Trám","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dinh-tram.html",106.1244961,21.2529704,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/597865634","unique_normalized_name_exact","high","VN-56","27","Bắc Ninh","Bac Ninh","24","Bắc Ninh","Bac Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-94","94","KCN Đông Bắc Sông Cầu 1","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dong-bac-song-cau-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-93","93","KCN Đông Bắc Sông Cầu 2","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dong-bac-song-cau-2.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-92","92","KCN Đông Bắc Sông Cầu 3","https://investvietnam.gov.vn/vi/kcn.pd/phu-yen---kcn-dong-bac-song-cau-3.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-38","38","KCN Đông Phố Mới","https://investvietnam.gov.vn/vi/kcn.pd/lao-cai---kcn-dong-pho-moi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-82","82","KCN Đông Quế Sơn","https://investvietnam.gov.vn/vi/kcn.pd/kcn-dong-que-son.html",108.342755,15.7771686,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1448108749","unique_normalized_name_exact","high","VN-27","49","Quảng Nam","Quang Nam","48","Đà Nẵng","Da Nang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-80","80","KCN Đông Thăng Bình","https://investvietnam.gov.vn/vi/kcn.pd/quang-nam---kcn-dong-thang-binh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-79","79","KCN Du Long","https://investvietnam.gov.vn/vi/kcn.pd/kcn-du-long.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-636","636","KCN Gia Lách","https://investvietnam.gov.vn/vi/kcn.pd/kcn-gia-lach.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-343","343","KCN Hàm Kiệm 1","https://investvietnam.gov.vn/vi/kcn.pd/kcn-ham-kiem-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-348","348","KCN Hàm Kiệm 2 - Bita's","https://investvietnam.gov.vn/vi/kcn.pd/kcn-ham-kiem-2---bitas.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-68","68","KCN Hàm Kiện II","https://investvietnam.gov.vn/vi/kcn.pd/kcn-ham-kien-ii.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-91","91","KCN Hòa Hiệp 1","https://investvietnam.gov.vn/vi/kcn.pd/kcn-hoa-hiep-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-90","90","KCN Hòa Hiệp 2","https://investvietnam.gov.vn/vi/kcn.pd/kcn-hoa-hiep-2.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-89","89","KCN Hòa Hiệp 3","https://investvietnam.gov.vn/vi/kcn.pd/phu-yen---kcn-hoa-hiep-3.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-64","64","KCN Hòa Hội","https://investvietnam.gov.vn/vi/kcn.pd/binh-dinh---kcn-hoa-hoi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-74","74","KCN Hòa Khánh","https://investvietnam.gov.vn/vi/kcn.pd/kcn-hoa-khanh.html",108.1254111,16.0830528,TRUE,"OpenStreetMap","https://www.openstreetmap.org/relation/16032278","unique_normalized_name_exact","high","VN-DN","48","Đà Nẵng","Da Nang","48","Đà Nẵng","Da Nang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-54","54","KCN Hoàng Mai","https://investvietnam.gov.vn/vi/kcn.pd/kcn-hoang-mai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-37","37","KCN Khu kinh tế cửa khẩu Lào Cai","https://investvietnam.gov.vn/vi/kcn.pd/lao-cai---kcn-khu-kinh-te-cua-khau-lao-cai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-27","27","KCN khu kinh tế cửa khẩu Tà Lùng","https://investvietnam.gov.vn/vi/kcn.pd/cao-bang---kcn-khu-kinh-te-cua-khau-ta-lung.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-61","61","KCN Khu kinh tế Nhơn Hội","https://investvietnam.gov.vn/vi/kcn.pd/binh-dinh---kcn-khu-kinh-te-nhon-hoi.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-258","258","KCN Kim Động","https://investvietnam.gov.vn/vi/kcn.pd/kcn-kim-dong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-15","15","KCN Kim Thành","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-kim-thanh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-251","251","KCN La Sơn","https://investvietnam.gov.vn/vi/kcn.pd/kcn-la-son.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-28","28","KCN Lạc Thịnh","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-lac-thinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-16","16","KCN Lai Vu","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-lai-vu.html",106.397238,20.9833519,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/733047147","unique_normalized_name_exact","high","VN-61","30","Hải Dương","Hai Duong","31","Hải Phòng","Hai Phong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-50","50","KCN Lễ Môn","https://investvietnam.gov.vn/vi/kcn.pd/thanh-hoa---kcn-le-mon.html",105.8136061,19.7816154,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/628789947","unique_normalized_name_exact","high","VN-21","38","Thanh Hóa","Thanh Hoa","38","Thanh Hóa","Thanh Hoa","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-102","102","KCN Lộc Sơn","https://investvietnam.gov.vn/vi/kcn.pd/kcn-loc-son.html",107.8381384,11.5156969,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/729008638","unique_normalized_name_exact","high","VN-35","68","Lâm Đồng","Lam Dong","68","Lâm Đồng","Lam Dong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-579","579","KCN LONG ĐỨC","https://investvietnam.gov.vn/vi/kcn.pd/kcn-long-duc.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-63","63","KCN Long Mỹ","https://investvietnam.gov.vn/vi/kcn.pd/binh-dinh---kcn-long-my.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-36","36","KCN Lương Sơn","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-luong-son.html",105.5447149,20.8859832,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/628712542","unique_normalized_name_exact","high","VN-14","17","Hòa Bình","Hoa Binh","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-42","42","KCN Mai Sơn","https://investvietnam.gov.vn/vi/kcn.pd/son-la---kcn-mai-son.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-256","256","KCN Minh Đức","https://investvietnam.gov.vn/vi/kcn.pd/kcn-minh-duc.html",106.1296568,20.9126221,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/598142077","unique_normalized_name_exact","high","VN-66","33","Hưng Yên","Hung Yen","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-259","259","KCN Minh Quang","https://investvietnam.gov.vn/vi/kcn.pd/kcn-minh-quang.html",106.1196501,20.9238565,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1308941469","unique_normalized_name_exact","high","VN-66","33","Hưng Yên","Hung Yen","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-30","30","KCN Mông Hóa","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-mong-hoa.html",105.4045849,20.9084326,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/630404556","unique_normalized_name_exact","high","VN-14","17","Hòa Bình","Hoa Binh","25","Phú Thọ","Phu Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-103","103","KCN Mỹ Phước 4 - Thới Hòa","https://investvietnam.gov.vn/vi/kcn.pd/binh-duong---kcn-my-phuoc-4---thoi-hoa.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-53","53","KCN Nam Cấm","https://investvietnam.gov.vn/vi/kcn.pd/kcn-nam-cam.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-56","56","KCN Nam Đông Hà","https://investvietnam.gov.vn/vi/kcn.pd/kcn-nam-dong-ha.html",107.1179668,16.792364,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/626442151","unique_normalized_name_exact","high","VN-25","45","Quảng Trị","Quang Tri","44","Quảng Trị","Quang Tri","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-34","34","KCN Nam Lương Sơn","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-nam-luong-son.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-14","14","KCN Nam Sách","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-nam-sach.html",106.3708569,20.9663975,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1157356620","unique_normalized_name_exact","high","VN-61","30","Hải Dương","Hai Duong","31","Hải Phòng","Hai Phong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-62","62","KCN Nhơn Hòa","https://investvietnam.gov.vn/vi/kcn.pd/binh-dinh---kcn-nhon-hoa.html",109.0706151,13.841425,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/208546620","unique_normalized_name_exact","high","VN-31","52","Bình Định","Binh Dinh","52","Gia Lai","Gia Lai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-29","29","KCN Nhuận Trạch","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-nhuan-trach.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-70","70","KCN Phan Thiết 1","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phan-thiet-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-253","253","KCN Phố Nối A","https://investvietnam.gov.vn/vi/kcn.pd/kcn-pho-noi-a.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-87","87","KCN Phổ Phong","https://investvietnam.gov.vn/vi/kcn.pd/kcn-pho-phong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-244","244","KCN Phong Điền","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phong-dien.html",107.3820265,16.5896497,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1434553935","unique_normalized_name_exact","high","VN-26","46","Thừa Thiên Huế","Thua Thien Hue","46","Huế","Hue","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-245","245","KCN Phú Bài","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-bai.html",107.6941687,16.3883143,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/626402291","unique_normalized_name_exact","high","VN-26","46","Thừa Thiên Huế","Thua Thien Hue","46","Huế","Hue","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-246","246","KCN Phú Đa","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-da.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-101","101","KCN Phú Hội","https://investvietnam.gov.vn/vi/kcn.pd/kcn-phu-hoi.html",108.3785176,11.6914379,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/729019544","unique_normalized_name_exact","high","VN-35","68","Lâm Đồng","Lam Dong","68","Lâm Đồng","Lam Dong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-65","65","KCN Phú Tài","https://investvietnam.gov.vn/vi/kcn.pd/binh-dinh---kcn-phu-tai.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-23","23","KCN Quang Châu","https://investvietnam.gov.vn/vi/kcn.pd/kcn-quang-chau.html",106.1138744,21.2226401,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/806896214","unique_normalized_name_exact","high","VN-56","27","Bắc Ninh","Bac Ninh","24","Bắc Ninh","Bac Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-261","261","KCN Quảng Phú","https://investvietnam.gov.vn/vi/kcn.pd/kcn-quang-phu.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-247","247","KCN Quảng Vinh","https://investvietnam.gov.vn/vi/kcn.pd/kcn-quang-vinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-43","43","KCN Quyết Thắng","https://investvietnam.gov.vn/vi/kcn.pd/thai-nguyen---kcn-quyet-thang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-21","21","Kcn Song khê - Nội hoàng mở rộng","https://investvietnam.gov.vn/vi/kcn.pd/kcn-song-khe---noi-hoang-mo-rong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-78","78","KCN Suối Dầu","https://investvietnam.gov.vn/vi/kcn.pd/kcn-suoi-dau.html",109.0691307,12.150011,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/475148361","unique_normalized_name_exact","high","VN-34","56","Khánh Hòa","Khanh Hoa","56","Khánh Hòa","Khanh Hoa","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-339","339","KCN Tam Hiệp","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tam-hiep.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-39","39","KCN Tam Nông","https://investvietnam.gov.vn/vi/kcn.pd/phu-tho---kcn-tam-nong.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-97","97","KCN Tâm Thắng","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tam-thang.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-98","98","KCN Tân Phú","https://investvietnam.gov.vn/vi/kcn.pd/lam-dong---kcn-tan-phu.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-923","923","KCN Tân Phú Trung","https://investvietnam.gov.vn/vi/kcn.pd/kcn-tan-phu-trung.html",106.5393492,10.923588,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/1548525579","unique_normalized_name_exact","high","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-17","17","KCN Tân Trường","https://investvietnam.gov.vn/vi/kcn.pd/hai-duong---kcn-tan-truong.html",106.2278551,20.9277272,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/597911424","unique_normalized_name_exact","high","VN-61","30","Hải Dương","Hai Duong","31","Hải Phòng","Hai Phong","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-255","255","KCN Thăng Long II","https://investvietnam.gov.vn/vi/kcn.pd/kcn-thang-long-ii.html",106.0752586,20.913516,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/633668122","unique_normalized_name_exact","high","VN-66","33","Hưng Yên","Hung Yen","33","Hưng Yên","Hung Yen","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-31","31","KCN Thanh Hà","https://investvietnam.gov.vn/vi/kcn.pd/hoa-binh---kcn-thanh-ha.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
